WorkerID,Entry_date,Ability,Reputation,Like_list_len,Block_list_len,ratings,mid_thres,low_thre,Tasks,
551,39,80,0.718466573,288,15,10695,26,20,43,1250
552,40,96,0.452049699,218,4,13441,45,14,35,2503
553,40,46,-0.178304438,264,5,6287,31,16,19,485
554,40,8,-0.898523985,224,0,1084,35,11,11,61
555,40,89,-1,288,8,12026,27,17,1,1794
556,40,47,1,283,0,6511,27,11,62,517
557,40,87,1,231,0,11950,41,12,68,1597
558,40,25,-0.729527105,232,4,3468,39,14,13,227
559,40,87,1,288,6,11825,27,16,60,1589
560,40,42,-0.649525453,249,0,5795,35,10,14,386
561,40,83,-1,230,8,11196,41,17,8,1348
562,40,34,0,211,8,4637,45,17,21,308
563,40,4,1,184,0,578,37,10,78,32
564,40,79,1,284,11,10565,28,18,56,1171
565,40,44,1,217,5,6023,43,16,51,458
566,41,15,0.609382716,190,8,2025,48,17,39,121
567,41,9,1,251,1,1203,28,13,94,65
568,41,65,-0.374657221,252,5,8752,35,16,17,804
569,41,24,1,299,8,3261,22,17,59,197
570,41,3,1,199,0,421,24,11,79,22
571,41,52,1,284,0,7099,27,12,54,565
572,41,67,0.457067079,242,5,9049,38,16,35,883
573,42,94,1,288,8,12564,27,17,91,2106
574,42,16,1,192,11,2106,48,18,85,127
575,42,65,0.26719057,237,4,8653,39,14,29,803
576,42,78,-1,283,4,10359,28,14,3,1097
577,42,64,0.882513986,246,11,8401,36,18,47,717
578,42,24,1,259,11,3192,31,18,88,216
579,42,6,0.542331288,251,0,815,24,12,38,50
580,42,15,1,232,5,2009,36,16,69,111
581,42,94,1,289,8,12564,26,17,71,2141
582,42,24,0.988582303,211,15,3153,44,20,50,195
583,42,77,1,207,0,10335,47,10,84,1120
584,42,11,-1,237,0,1454,33,10,8,92
585,42,64,1,241,0,8612,38,11,56,788
586,42,33,-1,233,4,4433,39,14,6,319
587,42,97,0.945520857,285,11,13161,28,18,49,2549
588,43,82,1,264,0,10887,32,10,59,1270
589,43,87,-1,262,11,11248,33,18,10,1453
590,43,75,0.432091097,278,13,9660,29,19,34,1030
591,43,46,1,275,15,5906,29,20,53,449
592,43,41,0.687190764,251,1,5457,34,13,42,405
593,43,54,-1,201,0,7196,49,11,4,612
594,43,28,0.946656051,232,1,3768,39,13,49,222
595,43,38,-0.374247894,249,8,4986,35,17,17,363
596,44,5,1,163,3,670,47,16,89,35
597,44,24,0.219086874,269,8,3154,29,17,27,173
598,44,39,1,263,13,4967,31,19,92,366
599,44,39,1,207,13,4967,46,19,80,357
600,44,93,1,213,1,12273,46,13,82,1955
601,44,19,-0.429313099,233,4,2504,37,15,16,165
602,44,53,-0.174855491,296,5,6920,25,16,19,579
603,44,79,-0.897522414,239,0,10373,39,11,11,1182
604,44,87,1,289,15,11001,26,20,96,1476
605,44,4,0.382246377,182,2,552,37,15,33,25
606,44,26,1,308,0,3472,21,10,59,221
607,44,48,-1,283,11,6184,27,18,9,442
608,44,7,1,234,4,919,30,16,66,47
609,44,52,-0.811546018,313,17,6617,21,20,12,525
610,44,83,1,248,0,10888,36,11,80,1366
611,44,88,0.331423611,303,1,11520,24,13,31,1619
612,44,78,0.218841902,242,15,9861,38,20,27,1098
613,44,64,1,202,4,8348,48,15,90,774
614,45,9,1,194,13,1130,42,19,88,59
615,45,53,0.99020038,251,4,6837,35,14,50,531
616,45,91,1,255,1,11857,35,10,60,1837
617,45,6,1,213,2,786,34,15,53,49
618,45,48,-1,241,5,6200,37,16,10,434
619,45,34,1,272,15,4274,29,20,84,299
620,45,84,0.238589402,230,0,10889,41,10,28,1367
621,45,73,-0.437234622,229,13,9185,41,19,16,905
622,45,48,0.884545604,283,13,6063,27,19,47,483
623,46,36,0.809961858,292,15,4457,25,20,45,325
624,46,45,-1,207,15,5563,46,20,5,392
625,46,9,1,238,0,1140,30,10,91,65
626,46,13,1,284,2,1661,23,13,60,100
627,46,25,1,223,15,3127,41,20,53,195
628,46,89,0.88176067,317,8,11223,21,17,47,1603
629,46,55,1,201,4,7002,49,14,74,556
630,46,83,0.287165977,302,0,10628,24,12,30,1310
631,46,76,0.241587038,244,5,9628,37,16,28,987
632,46,37,0.251350767,238,11,4627,38,18,28,365
633,46,2,0,111,8,262,45,20,21,12
634,46,68,0.099512543,211,15,8411,46,20,24,735
635,46,7,1,258,0,897,25,11,76,47
636,47,62,1,202,0,7867,48,11,86,699
637,47,92,0.485275067,262,5,11579,33,16,36,1747
638,47,62,0,307,11,7669,22,18,21,660
639,47,26,1,201,0,3342,47,12,87,215
640,47,65,1,237,5,8146,39,16,61,707
641,47,46,-0.808510638,239,0,5828,38,10,12,416
642,47,22,0.777618364,198,8,2788,47,17,44,171
643,47,19,1,242,0,2434,35,10,95,154
644,47,22,1,253,0,2824,32,11,100,162
645,47,77,1,286,10,9586,27,17,56,1068
646,48,16,1,269,1,2024,28,13,79,121
647,48,20,1,197,4,2505,47,14,60,150
648,48,19,0.558860494,271,4,2387,28,15,38,142
649,48,21,1,249,8,2627,33,17,59,159
650,48,20,-0.097938144,197,0,2522,47,11,20,162
651,48,28,0.373282666,223,15,3421,41,20,32,227
652,48,65,-1,252,0,8123,35,10,4,759
653,48,23,1,253,13,2819,32,19,59,169
654,48,97,0.486979374,231,2,12557,41,13,36,2467
655,49,74,1,216,5,9066,45,16,85,941
656,49,18,0.817657498,292,0,2254,23,12,45,125
657,49,47,-0.813615105,239,4,5773,38,14,12,419
658,49,44,1,231,1,5420,40,13,60,399
659,49,24,-0.370121131,306,4,2972,21,14,17,194
660,49,56,1,214,4,6858,45,14,99,504
661,49,54,1,236,8,6572,39,17,61,518
662,49,88,1,223,4,10746,43,14,56,1408
663,49,84,1,230,1,10333,41,13,94,1314
664,49,30,1,237,0,3744,38,11,52,232
665,49,98,1,300,0,12764,25,11,69,2698
666,49,82,-1,279,0,10117,29,10,7,1148
667,49,70,1,244,15,8329,37,20,69,795
668,49,11,0.239017126,179,4,1343,50,14,28,75
669,49,62,0.29164975,206,15,7389,47,20,30,609
670,49,27,1,215,1,3369,43,13,90,195
671,49,61,1,202,5,7485,49,16,59,652
672,49,79,-0.647523331,217,0,9751,45,11,14,1044
673,50,92,1,262,0,11248,33,11,59,1698
674,50,26,1,236,0,3213,38,12,66,200
675,50,17,-1,266,1,2093,29,13,1,120
676,50,35,-1,277,1,4270,28,13,9,283
677,50,29,1,239,5,3565,37,16,59,265
678,50,57,1,253,1,6947,34,13,92,544
679,50,17,1,189,1,2093,50,13,54,112
680,50,71,1,301,8,8527,24,17,51,833
681,51,47,-1,295,5,5614,25,16,1,418
682,51,49,0.374746107,295,0,5908,25,10,32,442
683,51,86,1,223,1,10342,43,12,99,1353
684,51,89,1,257,4,10577,34,14,61,1450
685,51,46,1,284,15,5319,26,20,70,393
686,51,89,1,218,15,10280,45,20,74,1350
687,51,47,1,250,15,5461,35,20,64,379
688,51,34,1,281,0,4105,26,12,70,276
689,51,5,0.289215686,166,2,612,46,14,31,41
690,51,55,1,209,4,6556,46,15,92,482
691,51,76,1,235,1,9096,40,13,53,872
692,51,69,-0.097394692,271,4,8214,30,15,20,758
693,51,33,-1,213,4,3961,44,14,7,275
694,51,37,1,310,15,4276,21,20,83,290
695,51,67,1,260,0,8064,33,11,74,700
696,51,3,1,173,12,364,30,20,61,23
697,52,89,0.367685845,262,11,10237,33,18,32,1367
698,52,42,1,243,11,4843,36,18,52,343
699,53,76,0.129152965,304,1,8819,23,13,25,897
700,53,87,0,198,0,10137,50,10,21,1325
701,53,74,0.214269006,242,5,8550,38,16,27,862
702,53,66,0.610864596,202,15,7437,49,20,40,690
703,53,1,1,92,0,130,24,13,70,7
704,53,26,1,279,0,3074,27,11,66,175
705,53,99,0.94653657,263,0,12401,33,11,49,2831
706,53,89,1,246,15,9968,37,20,96,1289
707,53,35,1,216,11,3981,43,18,90,271
708,53,63,-1,285,0,7346,27,11,9,655
709,53,29,-0.433206665,272,1,3421,29,13,16,216
710,53,61,0.270497547,286,0,7135,26,10,29,603
711,53,23,0.493840985,287,4,2679,25,14,36,159
712,53,26,1,212,8,3031,44,17,71,191
713,54,77,1,308,15,8497,22,20,51,899
714,54,60,-0.274415818,277,13,6676,29,19,18,559
715,54,20,-0.377284595,197,5,2298,47,16,17,151
716,54,76,1,308,4,8614,22,15,79,851
717,54,37,1,231,0,4237,40,10,68,250
718,54,84,-0.442055472,212,13,9302,46,19,16,1135
719,54,87,1,262,1,9951,33,13,65,1232
720,54,39,-1,249,14,4319,35,19,4,302
721,55,47,1,208,11,5181,46,18,98,351
722,55,54,0.4623282,258,4,6039,33,14,35,449
723,56,21,1,271,1,2361,28,13,99,123
724,56,17,0.626826722,193,0,1916,48,12,40,126
725,56,10,0.043119266,196,4,1090,43,15,23,64
726,56,92,0.826853393,204,1,10211,48,13,46,1476
727,56,98,1,237,6,11247,40,16,89,2194
728,56,28,1,294,15,3040,24,20,57,185
729,56,47,1,260,0,5236,32,10,64,361
730,56,90,1,255,11,9718,35,18,72,1268
731,56,16,1,226,5,1789,39,16,77,97
732,56,93,1,255,4,10269,35,14,89,1571
733,56,69,1,211,0,7662,46,11,65,706
734,56,24,0.024289985,234,4,2676,38,15,22,175
735,56,19,1,275,4,2118,26,14,51,106
736,57,80,0.670473471,217,15,8406,45,20,42,855
737,57,57,1,236,12,6088,39,18,90,466
738,57,18,0.303936223,224,0,2007,40,11,30,126
739,57,35,1,298,5,3808,23,16,59,275
740,57,49,1,250,0,5376,35,10,54,361
741,57,22,1,250,1,2443,33,13,60,139
742,57,42,1,304,4,4555,22,14,63,328
743,57,29,0.886984127,309,11,3150,21,18,47,187
744,57,6,-1,181,12,649,42,20,10,34
745,57,16,-0.180979827,212,11,1735,42,18,19,102
746,57,59,0.676359635,206,8,6362,47,17,42,469
747,57,100,0.100885408,301,8,11746,25,17,24,2770
748,57,50,1,218,0,5482,43,11,78,423
749,57,81,0.6786319,309,0,8859,22,10,42,1027
750,57,25,-0.262289068,218,11,2726,42,18,18,147
751,57,9,0.428276574,210,4,969,38,15,34,48
752,57,57,-1,251,8,6147,35,17,1,484
753,57,51,0.830408276,216,13,5413,44,19,46,394
754,57,85,1,285,0,9312,28,11,93,1122
755,58,40,0.026604434,299,1,4285,23,13,22,298
756,58,13,1,236,0,1393,34,10,69,79
757,58,81,1,239,8,8547,39,17,64,896
758,58,73,1,308,11,7652,22,18,86,705
759,58,99,1,214,0,11353,46,11,83,2446
760,58,25,0.248721695,197,1,2738,48,13,28,169
761,58,59,1,228,4,6299,41,15,83,476
762,58,95,0.328,317,0,10375,21,11,31,1706
763,58,29,1,309,11,3098,21,18,74,172
764,58,27,0.597887324,301,15,2840,22,20,39,170
765,58,62,1,314,0,6678,21,10,70,537
766,58,38,1,220,11,3969,42,18,76,246
767,58,77,0.824914592,271,4,8196,30,15,46,826
768,58,50,1,284,15,5183,26,20,92,362
769,58,27,-0.261181291,218,4,2929,42,15,18,170
770,58,16,0.626658973,254,4,1733,31,14,40,91
771,58,73,-1,253,15,7565,35,20,7,706
772,59,66,0.804661805,223,0,6993,42,10,45,612
773,59,18,-1,208,5,1925,44,16,5,85
774,59,34,1,206,1,3595,46,13,56,229
775,59,19,-1,193,0,2040,49,10,3,109
776,59,34,-0.538719597,258,4,3577,32,14,15,205
777,59,35,1,309,4,3675,21,14,62,251
778,59,2,1,101,6,217,45,19,85,14
779,59,62,-1,252,5,6484,35,16,7,525
780,59,78,0.587225448,287,15,7922,26,20,39,757
781,59,66,-0.724724725,220,0,6993,43,12,13,608
782,59,50,1,257,13,5115,33,19,61,351
783,59,19,1,189,13,1980,50,19,96,115
784,59,44,1,283,5,4592,26,16,89,330
785,59,36,1,198,8,3751,48,17,98,229
786,60,84,-1,288,0,8684,26,12,8,1024
787,60,94,0.989680188,220,0,9787,44,12,50,1538
788,60,73,1,218,0,7561,44,11,100,729
789,60,11,1,224,11,1121,36,18,56,59
790,60,83,0.946875731,230,1,8546,41,13,49,956
791,60,30,-1,280,4,3140,27,14,2,185
792,60,18,-0.430555556,197,11,1872,47,18,16,117
793,60,98,1,237,4,10431,40,14,79,2017
794,60,79,1,203,4,8079,48,15,88,819
795,60,96,1,288,0,10146,27,10,52,1756
796,60,25,1,215,0,2649,43,12,65,157
797,60,89,0.678926116,204,1,9163,49,13,42,1151
798,60,94,0.365291137,262,4,9669,33,14,32,1450
799,60,48,1,284,4,4944,26,15,73,336
800,60,52,-0.433452225,233,4,5327,40,15,16,388
801,60,74,0.33059789,287,0,7677,26,11,31,724
802,60,10,1,211,8,1021,39,17,94,44
803,61,97,1,237,15,9709,40,20,77,1728
804,61,65,1,259,4,6518,33,14,99,524
805,61,63,1,217,13,6175,44,19,59,503
806,61,60,1,285,4,6031,27,14,93,473
807,61,37,0.297383876,203,1,3746,47,13,30,237
808,61,38,1,293,11,3754,25,18,78,230
809,61,41,0.684197408,267,15,4012,30,20,42,258
810,61,57,0.94975745,296,1,5772,25,13,49,428
811,61,85,1,246,1,8603,37,13,68,1008
812,61,44,1,294,13,4311,25,19,55,287
813,61,66,-1,307,0,6710,22,11,9,632
814,61,29,1,262,15,2888,31,20,80,181
815,61,62,1,282,8,6177,28,17,79,480
816,61,21,-1,193,1,2171,49,13,2,125
817,62,18,-0.098269123,208,11,1791,44,18,20,87
818,62,80,-0.101196538,208,4,7856,47,14,20,796
819,62,15,1,238,8,1516,34,17,56,71
820,62,98,1,218,0,10137,45,11,56,2000
821,62,8,0.721871049,256,7,791,24,17,43,32
822,62,73,1,247,8,7127,36,17,73,707
823,62,70,0.155988456,253,1,6930,35,13,26,620
824,62,33,1,309,0,3315,21,10,89,197
825,62,46,-1,221,0,4573,42,12,2,355
826,62,45,0.529699511,225,15,4293,41,20,37,264
827,62,62,1,241,5,6100,38,16,69,463
828,62,25,1,193,11,2478,50,18,80,158
829,62,33,1,233,4,3291,39,15,51,187
830,62,38,1,199,1,3764,48,13,73,223
831,62,91,1,310,4,8930,22,15,63,1228
832,62,75,1,298,0,7459,25,10,74,694
833,63,100,0.610681927,219,4,10485,45,14,40,2501
834,63,99,-1,250,1,10180,36,13,5,2156
835,63,38,1,212,4,3668,45,15,82,249
836,63,21,-1,303,5,2070,21,16,5,104
837,63,11,-0.384761905,220,13,1050,36,19,17,54
838,63,35,-1,213,1,3415,44,13,9,220
839,63,67,1,216,0,6524,45,10,87,566
840,63,87,1,310,11,8218,22,18,90,967
841,63,18,0.731054131,227,11,1755,39,18,43,100
842,63,100,1,266,0,10629,32,10,96,2469
843,63,31,1,213,0,3068,44,11,94,204
844,63,66,1,223,15,6195,42,20,84,524
845,63,72,1,263,11,6822,32,18,69,611
846,63,93,1,213,4,8959,46,15,91,1288
847,63,45,1,283,0,4381,26,10,91,274
848,64,99,0.59557203,266,0,9982,32,10,39,2056
849,64,60,1,297,4,5674,25,14,96,443
850,64,100,1,238,11,10024,40,18,78,2323
851,64,32,1,230,0,3110,40,12,53,176
852,64,42,0.831716037,297,11,3916,24,18,46,254
853,65,80,0.429073223,256,1,7402,34,13,34,782
854,65,60,-0.802038627,228,0,5592,41,11,12,408
855,65,75,1,301,4,6904,24,15,71,667
856,65,45,1,297,0,4201,24,10,74,269
857,65,22,1,267,0,2092,29,12,84,126
858,66,33,1,198,0,3050,48,11,57,195
859,67,49,0.597276714,244,4,4333,36,15,39,285
860,67,13,1,225,11,1147,36,18,63,72
861,67,96,1,262,15,8316,33,20,74,1315
862,67,22,-1,276,0,1991,26,11,6,107
863,67,11,-0.177009156,192,4,983,44,14,19,62
864,67,96,-0.729468599,198,9,8487,50,17,13,1383
865,67,8,1,225,0,718,30,13,98,34
866,67,58,0.598736177,266,8,5064,31,17,39,341
867,67,60,0.220303997,217,0,5329,44,11,27,410
868,67,54,1,227,4,4751,41,14,58,323
869,67,58,1,237,1,5139,39,13,77,374
870,67,88,1,218,5,7694,45,16,64,893
871,67,68,-0.277021348,218,5,5949,44,16,18,509
872,67,65,0.883745397,241,4,5703,38,15,47,441
873,67,62,1,215,15,5282,45,20,100,413
874,67,39,-0.433033033,214,15,3330,44,20,16,206
875,67,70,0.404436291,283,13,5996,28,19,33,498
876,68,95,1,265,4,8208,32,14,99,1215
877,68,29,0.526315789,272,5,2546,29,16,37,156
878,69,99,-0.27848844,224,11,8521,43,18,18,1714
879,69,38,1,243,15,3079,36,20,96,199
880,69,100,0.33307462,311,4,9019,22,15,31,2104
881,70,40,0.468874578,267,4,3261,30,15,35,197
882,71,77,1,207,13,5915,47,19,68,528
883,71,66,-0.537944284,228,4,5205,41,14,15,398
884,71,82,1,287,5,6416,27,16,74,625
885,71,60,0.592483108,254,4,4736,34,15,39,318
886,71,59,0.548421731,286,4,4657,26,15,38,345
887,71,59,0.596121057,285,0,4692,27,10,39,349
888,71,43,-0.267642753,220,1,3415,42,13,18,227
889,71,93,1,231,15,7095,41,20,58,954
890,71,19,1,272,1,1537,27,13,85,78
891,71,43,1,207,4,3396,46,14,85,210
892,71,77,1,229,13,5915,41,19,84,522
893,71,98,0.650699609,288,4,7933,27,15,41,1433
894,71,4,1,150,3,337,35,17,89,21
895,71,52,0.158542471,216,0,4144,44,10,26,291
896,72,12,1,219,7,933,36,17,59,54
897,72,16,0.144262295,280,14,1220,25,20,25,85
898,72,51,0.244670051,302,0,3940,23,12,28,291
899,72,61,1,237,15,4527,39,20,61,334
900,72,83,0.546411183,316,0,6367,21,12,38,696
901,72,58,0.833559169,270,4,4428,30,15,46,328
902,72,36,1,198,0,2782,49,12,85,166
903,72,76,1,278,0,5826,29,12,80,548
904,73,64,1,297,5,4716,25,16,62,394
905,73,83,1,243,4,6100,38,14,92,634
906,73,73,-0.434633028,235,15,5232,40,20,16,455
907,73,38,0.888848529,207,11,2753,46,18,47,161
908,73,43,1,259,4,3174,32,15,93,180
909,73,33,1,219,4,2478,42,15,66,128
910,73,12,-0.428571429,216,0,910,37,12,16,42
911,73,78,1,304,1,5769,23,13,79,532
912,73,94,1,204,0,6999,48,12,83,1025
913,73,31,1,266,15,2273,30,20,72,122
914,73,25,0.226434966,229,5,1899,40,16,27,108
915,73,7,0.305970149,162,0,536,44,11,31,34
916,73,47,0.622373651,218,0,3522,43,11,40,231
917,73,9,-0.370702541,204,0,669,35,13,17,33
918,73,100,1,318,5,7988,21,14,99,1788
919,73,64,1,266,0,4758,31,12,92,377
920,73,95,1,223,0,7129,43,10,73,1080
921,73,48,1,312,13,3489,21,19,97,234
922,74,1,0.38961039,54,1,77,37,14,34,4
923,74,21,1,243,4,1536,34,15,55,78
924,74,89,0.271287439,204,0,6377,48,10,29,811
925,74,77,1,207,8,5433,47,17,89,491
926,74,97,1,226,8,6982,42,17,74,1152
927,74,49,0.025925926,204,4,3510,47,14,22,247
928,74,54,0.690049363,265,4,3849,31,15,42,240
929,74,75,1,315,11,5252,21,18,74,442
930,74,51,1,240,1,3671,38,13,72,222
931,74,74,1,211,4,5281,46,15,73,429
932,74,23,1,250,5,1677,33,16,71,111
933,74,60,0.221542803,220,8,4252,43,17,27,289
934,74,12,1,254,12,861,27,19,63,39
935,74,79,1,272,15,5465,30,20,53,466
936,74,5,-0.188888889,150,7,360,39,19,19,20
937,74,10,1,180,14,700,45,20,72,34
938,74,54,1,201,13,3772,49,19,64,242
939,74,92,1,289,4,6515,26,14,81,850
940,74,8,1,157,10,574,47,19,97,27
941,74,32,0.140222985,233,5,2332,39,16,25,130
942,75,3,1,128,0,214,26,10,72,12
943,75,65,1,286,8,4423,26,17,94,343
944,75,87,1,204,0,6031,49,12,69,712
945,75,89,1,273,11,5985,30,18,65,762
946,75,55,-0.183474129,281,5,3788,28,16,19,268
947,75,37,-0.636,263,11,2500,31,18,14,127
948,75,1,0.38961039,56,0,77,32,11,35,7
949,75,39,-1,299,4,2678,23,14,4,160
950,75,85,1,265,0,5903,32,10,54,666
951,75,77,0.364794441,263,13,5181,32,19,32,486
952,75,64,-1,285,0,4439,27,11,2,325
953,75,82,-0.096945308,309,15,5467,22,20,20,562
954,75,16,0.259521701,226,4,1129,38,16,28,64
955,75,85,0.884338588,317,5,5836,21,16,47,670
956,75,70,1,253,4,4797,35,14,57,387
957,75,70,1,218,8,4753,44,17,81,391
958,75,2,1,105,7,148,22,20,72,9
959,76,79,1,236,5,5201,40,16,65,518
960,76,27,0.776193088,236,4,1823,38,14,44,97
961,76,17,1,220,3,1147,40,14,70,65
962,76,33,0,248,8,2197,35,17,21,129
963,76,20,1,213,0,1346,42,12,80,93
964,76,15,1,232,1,1027,35,13,59,53
965,76,2,0.809859155,74,0,142,47,11,46,2
966,76,92,0.241390566,255,0,6127,35,12,28,816
967,76,41,1,240,5,2714,37,16,66,165
968,76,27,1,201,4,1823,47,15,65,94
969,76,16,0.622119816,282,3,1085,24,14,40,50
970,76,91,-0.096730012,265,15,5841,32,20,20,768
971,77,6,-1,203,9,400,23,19,2,11
972,77,58,0.552122515,197,0,3722,50,10,38,295
973,78,80,1,268,5,4835,31,16,70,485
974,78,51,1,201,11,3070,48,18,81,171
975,78,22,1,286,4,1375,25,15,92,67
976,78,12,0.509333333,207,0,750,40,11,37,29
977,78,15,-0.788481675,222,0,955,38,10,12,43
978,78,56,1,242,0,3438,37,12,58,235
979,78,30,-0.642475987,242,4,1874,36,14,14,115
980,78,7,1,204,2,448,27,14,67,18
981,78,53,0.130141191,209,0,3258,46,11,25,236
982,78,67,1,224,8,4032,42,17,78,311
983,79,72,1,203,13,4092,48,19,80,355
984,79,14,1,240,1,844,31,13,61,43
985,79,35,-0.797223599,202,13,2017,47,19,12,118
986,80,24,1,227,0,1371,40,10,89,76
987,80,50,1,260,8,2790,32,17,74,172
988,80,15,-1,257,9,874,28,18,7,53
989,80,90,1,240,0,5031,39,12,80,575
990,80,6,1,192,5,362,24,18,60,17
991,80,22,1,244,0,1268,34,12,59,68
992,80,74,0.585034014,308,4,4116,22,15,39,365
993,80,54,1,284,4,3001,27,15,83,213
994,80,37,1,281,13,2018,27,19,92,116
995,80,10,1,235,0,576,26,10,100,29
996,80,22,1,271,1,1266,28,13,84,78
997,80,54,1,236,0,3024,39,11,77,207
998,80,52,-0.433576136,276,8,2883,29,17,16,203
999,80,80,1,299,5,4423,25,16,68,388
1000,80,47,-0.431937173,280,0,2674,28,11,16,188
1001,80,100,0.989741002,318,11,5946,21,18,50,1320
1002,80,99,-1,281,0,5887,29,12,7,1142
1003,80,75,1,229,0,4206,41,12,82,391
1004,81,68,0.990571429,198,15,3500,50,20,50,270
1005,81,6,1,137,0,348,42,11,98,25
1006,81,80,0.053427896,268,4,4230,31,14,23,403
1007,81,97,1,213,5,5258,46,16,67,860
1008,81,13,1,191,0,713,44,13,78,33
1009,81,43,1,282,13,2255,27,19,63,156
1010,81,57,1,261,0,3069,32,12,97,243
1011,81,2,1,91,2,122,21,16,89,6
1012,82,51,0.551883167,285,4,2602,26,15,38,170
1013,82,41,1,207,0,2097,46,12,89,124
1014,82,91,1,218,0,4642,45,11,78,572
1015,83,92,-0.719657735,198,2,4441,50,13,13,571
1016,83,89,0.42255814,198,0,4300,50,12,34,538
1017,84,85,-1,226,8,3808,42,17,9,378
1018,84,59,-0.365763089,254,0,2693,34,11,17,182
1019,84,24,0.705454545,293,0,1100,23,11,42,71
1020,84,41,-1,234,0,1866,39,10,8,111
1021,84,17,0.882575758,206,3,792,41,15,47,39
1022,84,59,1,246,13,2624,36,19,57,164
1023,84,76,1,235,4,3420,40,15,74,280
1024,84,50,0.780869565,275,0,2300,29,11,44,173
1025,84,18,1,182,4,831,50,16,61,30
1026,84,92,1,317,15,4061,21,20,55,509
1027,84,62,0.329760629,307,4,2799,22,15,31,226
1028,84,41,1,203,8,1841,47,17,51,109
1029,84,54,-0.807148795,219,11,2406,43,18,12,148
1030,84,38,0.9143026,259,8,1692,32,17,48,116
1031,85,60,1,262,8,2532,32,17,64,157
1032,85,85,0.656549084,288,0,3657,27,12,41,376
1033,85,97,1,209,4,4234,47,14,85,672
1034,85,14,1,189,5,604,41,17,66,28
1035,85,12,0.511450382,172,0,524,45,12,37,26
1036,85,11,0.821052632,181,4,475,39,17,46,37
1037,85,51,1,245,4,2172,36,15,59,146
1038,85,94,1,285,4,4024,28,15,58,539
1039,85,4,-0.163043478,111,4,184,32,20,19,11
1040,85,6,1,150,2,269,29,14,99,11
1041,85,49,1,196,0,2110,50,11,72,153
1042,86,1,1,37,1,49,28,18,63,1
1043,86,77,1,255,15,2988,34,20,73,278
1044,86,23,0.819761129,234,4,921,36,14,45,48
1045,86,72,1,218,4,2858,44,15,79,238
1046,86,9,0.804878049,145,6,369,43,19,45,14
1047,86,17,1,187,1,698,47,13,59,45
1048,86,35,1,257,1,1387,32,13,79,80
1049,86,15,1,214,0,623,35,12,100,28
1050,86,79,1,302,4,3143,24,15,73,292
1051,86,23,1,282,12,910,25,19,79,44
1052,86,83,0.838138138,254,0,3330,35,11,46,323
1053,86,76,1,260,0,3038,33,11,71,278
1054,86,72,1,211,13,2803,46,19,74,219
1055,86,19,1,259,0,775,27,10,60,33
1056,87,33,1,294,11,1211,23,18,59,58
1057,87,52,1,251,0,1955,35,11,57,136
1058,88,100,0.1351847,250,0,3817,36,10,25,843
1059,88,1,1,30,0,47,44,11,51,0
1060,88,38,-1,227,5,1270,40,16,1,73
1061,88,48,0.914663462,214,0,1664,44,11,48,116
1062,88,58,1,222,13,1956,42,19,85,150
1063,88,21,0.389121339,214,10,717,36,18,32,40
1064,88,42,1,271,0,1429,29,12,98,82
1065,88,57,1,201,0,1966,48,11,99,156
1066,88,52,0.821005082,260,8,1771,32,17,45,105
1067,88,20,1,179,0,690,47,11,56,35
1068,88,15,-1,162,0,533,49,12,8,25
1069,88,80,-0.194149909,248,5,2735,36,16,19,264
1070,88,77,1,211,13,2585,46,19,59,225
1071,88,10,1,200,6,354,22,19,75,19
1072,88,38,1,210,13,1249,44,19,99,62
1073,88,82,-1,230,4,2810,41,14,2,301
1074,88,89,1,303,5,3063,24,16,90,372
1075,88,18,0.840255591,249,1,626,25,13,46,36
1076,88,38,1,236,0,1276,37,12,81,61
1077,88,41,1,246,1,1390,35,13,59,87
1078,89,37,0.775381851,197,11,1113,47,18,44,47
1079,89,8,0.586080586,135,0,273,36,13,39,10
1080,89,39,1,194,5,1192,49,16,60,63
1081,89,7,-1,108,0,236,45,10,5,16
1082,89,43,1,231,1,1338,39,13,98,79
1083,89,68,0.840360019,303,8,2111,23,17,46,149
1084,90,61,0.67707151,280,1,1762,28,13,41,141
1085,90,70,1,203,0,2015,48,11,83,161
1086,90,36,1,215,13,998,41,19,51,57
1087,90,19,1,252,4,564,21,16,82,34
1088,90,73,-1,267,0,2105,31,12,6,180
1089,91,42,1,264,4,1074,29,14,52,57
1090,91,42,0.033457249,247,0,1076,33,11,22,74
1091,91,95,1,262,0,2533,33,10,55,347
1092,92,98,1,217,0,2392,45,10,92,447
1093,92,62,1,242,0,1432,36,10,95,106
1094,92,80,1,253,0,1873,35,12,76,183
1095,92,69,-1,197,8,1583,50,17,6,116
1096,92,37,0.918170878,241,1,831,33,13,48,49
1097,92,24,0.899082569,165,12,545,48,20,47,30
1098,92,49,0.897707231,197,3,1134,48,15,47,71
1099,92,13,-1,168,4,301,28,17,9,13
1100,92,19,0.445190157,181,0,447,35,11,34,26
1101,92,60,0.679383712,282,14,1363,26,20,41,98
1102,92,18,-1,161,1,425,42,13,6,25
1103,92,54,0.847790507,210,7,1222,45,17,46,88
1104,92,67,1,214,4,1554,45,14,98,132
1105,92,43,-1,264,0,975,29,12,4,50
1106,93,74,1,205,11,1495,47,18,92,119
1107,93,43,0.680652681,195,0,858,47,10,41,45
1108,93,63,1,273,12,1264,29,19,70,91
1109,93,94,0.330439224,219,0,1958,44,10,31,253
1110,93,2,1,34,2,47,39,20,97,3
